Transaction ID,Customer ID,Customer Name,Gender,Age,Location,Product ID,Product Name,Category,Supplier,Quantity Sold,Sale Price,Date,Age Groups,Total Sales
8163,69,Customer_476,Female,64,New York,53,Home Appliances_53,Toys,TechWorld,2,382.24,2024-10-23,Seniors (60-69),764.48
8164,110,Customer_398,Male,35,Houston,66,Electronics_66,Toys,ToyLand,3,343.67,2024-06-05,Adults (30-39),1031.01
8165,129,Customer_88,Male,51,New York,38,Toys_38,Home Appliances,TechWorld,3,599.43,2024-07-14,Pre-Seniors (50-59),1798.29
8166,352,Customer_454,Female,24,Houston,3,Electronics_3,Books,BookWorm,2,125.99,2024-07-29,Young Adults (20-29),251.98
8167,314,Customer_242,Female,51,New York,28,Electronics_28,Home Appliances,BookWorm,2,173.21,2024-03-17,Pre-Seniors (50-59),346.42
8168,198,Customer_350,Male,52,Chicago,47,Toys_47,Clothing,HomeEssentials,4,474.09,2024-02-11,Pre-Seniors (50-59),1896.36
8169,18,Customer_24,Male,59,Chicago,1,Home Appliances_1,Books,ToyLand,4,487.22,2024-08-13,Seniors (60-69),1948.88
8170,75,Customer_272,Male,29,Phoenix,76,Home Appliances_76,Toys,BookWorm,5,484.22,2024-04-21,Adults (30-39),2421.1000000000004
8171,69,Customer_476,Female,64,New York,97,Electronics_97,Toys,TechWorld,3,586.31,2024-02-22,Seniors (60-69),1758.9299999999998
8172,93,Customer_22,Male,32,Los Angeles,30,Home Appliances_30,Books,BookWorm,1,176.64,2024-09-06,Adults (30-39),176.64
8173,6,Customer_97,Female,63,Los Angeles,32,Toys_32,Clothing,HomeEssentials,4,485.37,2024-12-10,Seniors (60-69),1941.48
8174,173,Customer_411,Female,58,Chicago,96,Home Appliances_96,Home Appliances,BookWorm,1,97.61,2024-06-18,Pre-Seniors (50-59),97.61
8175,467,Customer_165,Male,42,Phoenix,41,Books_41,Electronics,TechWorld,4,493.49,2024-07-10,Middle-Aged (40-49),1973.96
8176,385,Customer_142,Female,50,Los Angeles,21,Home Appliances_21,Electronics,TechWorld,4,777.61,2024-05-13,Pre-Seniors (50-59),3110.44
8177,200,Customer_242,Male,30,New York,68,Clothing_68,Toys,HomeEssentials,3,425.71,2024-08-11,Adults (30-39),1277.1299999999999
8178,443,Customer_471,Male,48,New York,39,Toys_39,Books,FashionHub,2,211.75,2024-09-24,Middle-Aged (40-49),423.5
8179,411,Customer_24,Male,24,Los Angeles,62,Books_62,Toys,BookWorm,2,67.73,2024-03-27,Young Adults (20-29),135.46
8180,4,Customer_120,Male,28,Houston,33,Electronics_33,Home Appliances,HomeEssentials,3,123.39,2024-12-03,Young Adults (20-29),370.17
8181,157,Customer_150,Female,57,Chicago,49,Books_49,Clothing,BookWorm,3,539.71,2024-05-12,Pre-Seniors (50-59),1619.13
8182,151,Customer_117,Male,19,New York,100,Books_100,Clothing,FashionHub,4,143.84,2024-05-01,Young Adults (20-29),575.36
8183,91,Customer_314,Female,40,Los Angeles,25,Electronics_25,Home Appliances,HomeEssentials,5,352.27,2024-09-22,Middle-Aged (40-49),1761.35
8184,129,Customer_88,Male,51,New York,13,Electronics_13,Books,FashionHub,1,105.86,2024-09-10,Pre-Seniors (50-59),105.86
8185,116,Customer_312,Male,33,Chicago,86,Toys_86,Clothing,TechWorld,2,310.45,2024-06-03,Adults (30-39),620.9
8186,259,Customer_255,Female,41,New York,54,Toys_54,Books,TechWorld,3,349.82,2024-12-15,Middle-Aged (40-49),1049.46
8187,340,Customer_85,Male,55,Chicago,51,Clothing_51,Home Appliances,BookWorm,1,121.42,2024-12-14,Pre-Seniors (50-59),121.42
8188,104,Customer_96,Female,68,Phoenix,44,Home Appliances_44,Clothing,BookWorm,2,132.33,2024-10-08,Seniors (60-69),264.66
8189,21,Customer_144,Male,27,Chicago,42,Home Appliances_42,Toys,ToyLand,4,504.82,2024-12-08,Young Adults (20-29),2019.28
8190,449,Customer_419,Female,19,Phoenix,88,Toys_88,Electronics,ToyLand,2,398.21,2024-12-17,Young Adults (20-29),796.42
8191,377,Customer_447,Female,20,Phoenix,49,Books_49,Clothing,BookWorm,5,539.4,2024-07-01,Young Adults (20-29),2697.0
8192,99,Customer_194,Female,52,Los Angeles,20,Toys_20,Electronics,FashionHub,5,215.2,2024-03-25,Pre-Seniors (50-59),1076.0
8193,46,Customer_397,Female,50,Phoenix,33,Electronics_33,Home Appliances,HomeEssentials,3,553.48,2024-05-26,Pre-Seniors (50-59),1660.44
8194,53,Customer_221,Male,52,Chicago,57,Clothing_57,Clothing,FashionHub,5,534.65,2024-11-19,Pre-Seniors (50-59),2673.25
8195,270,Customer_93,Male,45,Phoenix,97,Electronics_97,Toys,TechWorld,3,464.99,2024-04-01,Middle-Aged (40-49),1394.97
8196,124,Customer_385,Male,65,Los Angeles,34,Home Appliances_34,Toys,HomeEssentials,3,37.24,2024-01-16,Seniors (60-69),111.72
8197,192,Customer_491,Female,37,Houston,61,Clothing_61,Electronics,ToyLand,2,127.77,2024-06-24,Adults (30-39),255.54
8198,493,Customer_179,Female,55,Chicago,79,Home Appliances_79,Home Appliances,BookWorm,5,713.93,2024-05-10,Pre-Seniors (50-59),3569.6499999999996
8199,145,Customer_74,Female,51,Phoenix,15,Books_15,Books,ToyLand,1,142.49,2024-05-21,Pre-Seniors (50-59),142.49
8200,462,Customer_219,Female,61,Phoenix,48,Home Appliances_48,Toys,HomeEssentials,2,84.59,2024-03-16,Seniors (60-69),169.18
8201,404,Customer_192,Male,66,Phoenix,52,Toys_52,Books,TechWorld,3,193.91,2024-07-04,Seniors (60-69),581.73
8202,188,Customer_363,Male,50,Phoenix,91,Toys_91,Clothing,BookWorm,3,140.92,2024-01-22,Pre-Seniors (50-59),422.76
8203,179,Customer_411,Female,68,Los Angeles,7,Books_7,Home Appliances,FashionHub,4,155.03,2024-02-21,Seniors (60-69),620.12
8204,347,Customer_498,Female,58,Los Angeles,10,Books_10,Books,FashionHub,5,171.9,2024-04-23,Pre-Seniors (50-59),859.5
8205,287,Customer_117,Female,64,Los Angeles,63,Electronics_63,Home Appliances,ToyLand,1,194.21,2024-03-14,Seniors (60-69),194.21
8206,274,Customer_372,Male,26,Phoenix,52,Toys_52,Books,TechWorld,4,237.92,2024-08-29,Young Adults (20-29),951.68
8207,369,Customer_359,Female,63,Chicago,92,Books_92,Clothing,HomeEssentials,2,178.42,2024-12-12,Seniors (60-69),356.84
8208,348,Customer_264,Male,69,Phoenix,7,Books_7,Home Appliances,FashionHub,2,54.48,2024-05-17,Elders (70+),108.96
8209,234,Customer_452,Female,49,Houston,90,Home Appliances_90,Home Appliances,TechWorld,5,457.17,2024-11-26,Pre-Seniors (50-59),2285.85
8210,301,Customer_102,Female,21,New York,45,Books_45,Clothing,HomeEssentials,5,611.39,2024-07-08,Young Adults (20-29),3056.95
8211,115,Customer_197,Male,39,New York,49,Books_49,Clothing,BookWorm,2,332.67,2024-08-29,Middle-Aged (40-49),665.34
8212,382,Customer_198,Male,60,Phoenix,47,Toys_47,Clothing,HomeEssentials,1,11.23,2024-06-22,Seniors (60-69),11.23
8213,122,Customer_9,Female,62,Chicago,37,Toys_37,Toys,TechWorld,3,497.05,2024-08-25,Seniors (60-69),1491.15
8214,229,Customer_316,Female,52,Chicago,43,Clothing_43,Home Appliances,HomeEssentials,4,718.22,2024-09-22,Pre-Seniors (50-59),2872.88
8215,361,Customer_47,Female,55,Houston,9,Books_9,Books,TechWorld,5,429.25,2024-12-10,Pre-Seniors (50-59),2146.25
8216,319,Customer_347,Male,39,New York,28,Electronics_28,Home Appliances,BookWorm,3,534.94,2024-09-09,Middle-Aged (40-49),1604.8200000000002
8217,14,Customer_213,Female,56,Los Angeles,32,Toys_32,Clothing,HomeEssentials,5,286.58,2024-02-24,Pre-Seniors (50-59),1432.8999999999999
8218,457,Customer_330,Male,56,Houston,73,Home Appliances_73,Books,BookWorm,4,372.36,2024-12-06,Pre-Seniors (50-59),1489.44
8219,222,Customer_299,Male,48,Houston,97,Electronics_97,Toys,TechWorld,3,514.84,2024-06-07,Middle-Aged (40-49),1544.52
8220,459,Customer_366,Female,69,Los Angeles,73,Home Appliances_73,Books,BookWorm,3,437.07,2024-09-07,Elders (70+),1311.21
8221,344,Customer_88,Male,51,New York,24,Clothing_24,Home Appliances,ToyLand,4,41.38,2024-08-15,Pre-Seniors (50-59),165.52
8222,219,Customer_45,Female,52,Phoenix,79,Home Appliances_79,Home Appliances,BookWorm,5,215.72,2024-09-01,Pre-Seniors (50-59),1078.6
8223,446,Customer_37,Female,36,Chicago,3,Electronics_3,Books,BookWorm,3,256.97,2024-03-31,Adults (30-39),770.9100000000001
8224,452,Customer_54,Male,44,Phoenix,62,Books_62,Toys,BookWorm,5,786.29,2024-05-22,Middle-Aged (40-49),3931.45
8225,17,Customer_404,Female,64,Los Angeles,3,Electronics_3,Books,BookWorm,4,593.28,2024-04-25,Seniors (60-69),2373.12
8226,265,Customer_356,Female,44,Chicago,28,Electronics_28,Home Appliances,BookWorm,2,253.58,2024-10-14,Middle-Aged (40-49),507.16
8227,188,Customer_363,Male,50,Phoenix,95,Toys_95,Toys,BookWorm,5,307.2,2024-09-16,Pre-Seniors (50-59),1536.0
8228,332,Customer_104,Female,50,New York,46,Clothing_46,Toys,TechWorld,1,122.52,2024-04-26,Pre-Seniors (50-59),122.52
8229,298,Customer_476,Male,20,New York,94,Clothing_94,Electronics,FashionHub,2,218.01,2024-03-22,Young Adults (20-29),436.02
8230,10,Customer_353,Female,68,New York,58,Clothing_58,Electronics,TechWorld,2,294.71,2024-09-08,Seniors (60-69),589.42
8231,492,Customer_185,Female,39,Houston,81,Clothing_81,Home Appliances,HomeEssentials,1,120.44,2024-01-22,Middle-Aged (40-49),120.44
8232,313,Customer_425,Female,69,New York,73,Home Appliances_73,Books,BookWorm,2,81.26,2024-03-02,Elders (70+),162.52
8233,44,Customer_352,Female,66,New York,65,Clothing_65,Books,ToyLand,1,22.88,2024-06-04,Seniors (60-69),22.88
8234,360,Customer_281,Male,58,Houston,52,Toys_52,Books,TechWorld,4,325.86,2024-04-14,Pre-Seniors (50-59),1303.44
8235,169,Customer_496,Female,67,Houston,98,Electronics_98,Home Appliances,TechWorld,5,619.11,2024-01-24,Seniors (60-69),3095.55
8236,178,Customer_303,Female,18,Houston,51,Clothing_51,Home Appliances,BookWorm,5,874.06,2024-06-02,Teens (<20),4370.299999999999
8237,132,Customer_438,Male,68,Phoenix,34,Home Appliances_34,Toys,HomeEssentials,4,257.42,2024-06-14,Seniors (60-69),1029.68
8238,222,Customer_299,Male,48,Houston,14,Toys_14,Toys,BookWorm,3,519.27,2024-04-05,Middle-Aged (40-49),1557.81
8239,211,Customer_39,Male,20,Houston,40,Home Appliances_40,Clothing,ToyLand,3,540.38,2024-11-13,Young Adults (20-29),1621.1399999999999
8240,354,Customer_195,Female,51,New York,51,Clothing_51,Home Appliances,BookWorm,1,57.58,2024-01-26,Pre-Seniors (50-59),57.58
8241,142,Customer_106,Male,54,Houston,55,Home Appliances_55,Electronics,TechWorld,5,368.86,2024-05-20,Pre-Seniors (50-59),1844.3000000000002
8242,91,Customer_314,Female,40,Los Angeles,97,Electronics_97,Toys,TechWorld,1,86.8,2024-07-06,Middle-Aged (40-49),86.8
8243,311,Customer_333,Female,52,Houston,52,Toys_52,Books,TechWorld,4,217.82,2024-11-27,Pre-Seniors (50-59),871.28
8244,114,Customer_459,Male,30,Houston,46,Clothing_46,Toys,TechWorld,4,796.38,2024-09-10,Adults (30-39),3185.52
8245,65,Customer_88,Male,58,Phoenix,82,Electronics_82,Clothing,HomeEssentials,4,228.4,2024-03-16,Pre-Seniors (50-59),913.6
8246,486,Customer_477,Male,60,Houston,86,Toys_86,Clothing,TechWorld,1,50.8,2024-05-14,Seniors (60-69),50.8
8247,1,Customer_367,Male,27,Los Angeles,95,Toys_95,Toys,BookWorm,1,125.2,2024-08-13,Young Adults (20-29),125.2
8248,378,Customer_478,Female,32,Los Angeles,30,Home Appliances_30,Books,BookWorm,3,489.89,2024-09-21,Adults (30-39),1469.67
8249,436,Customer_464,Male,40,New York,25,Electronics_25,Home Appliances,HomeEssentials,4,384.05,2024-02-29,Middle-Aged (40-49),1536.2
8250,491,Customer_248,Male,70,Houston,7,Books_7,Home Appliances,FashionHub,3,102.46,2024-02-14,Elders (70+),307.38
8251,42,Customer_367,Female,21,Los Angeles,87,Electronics_87,Electronics,ToyLand,1,106.13,2024-01-20,Young Adults (20-29),106.13
8252,303,Customer_376,Female,53,Los Angeles,58,Clothing_58,Electronics,TechWorld,1,148.61,2024-06-24,Pre-Seniors (50-59),148.61
8253,305,Customer_394,Female,70,Houston,38,Toys_38,Home Appliances,TechWorld,3,83.75,2024-08-02,Elders (70+),251.25
8254,430,Customer_333,Female,70,Los Angeles,43,Clothing_43,Home Appliances,HomeEssentials,3,175.18,2024-03-17,Elders (70+),525.54
8255,460,Customer_142,Male,67,New York,10,Books_10,Books,FashionHub,1,104.54,2024-11-16,Seniors (60-69),104.54
8256,447,Customer_448,Male,65,Chicago,79,Home Appliances_79,Home Appliances,BookWorm,2,278.24,2024-12-24,Seniors (60-69),556.48
8257,140,Customer_484,Female,22,Houston,70,Home Appliances_70,Electronics,FashionHub,4,765.99,2024-10-07,Young Adults (20-29),3063.96
8258,382,Customer_198,Male,60,Phoenix,16,Home Appliances_16,Clothing,HomeEssentials,3,323.64,2024-06-04,Seniors (60-69),970.92
8259,172,Customer_244,Female,54,New York,37,Toys_37,Toys,TechWorld,1,67.95,2024-03-17,Pre-Seniors (50-59),67.95
8260,297,Customer_294,Male,18,New York,3,Electronics_3,Books,BookWorm,1,84.85,2024-03-13,Teens (<20),84.85
8261,243,Customer_346,Female,69,Phoenix,43,Clothing_43,Home Appliances,HomeEssentials,2,240.76,2024-11-11,Elders (70+),481.52
8262,3,Customer_441,Female,23,Los Angeles,41,Books_41,Electronics,TechWorld,5,996.24,2024-02-11,Young Adults (20-29),4981.2
8263,470,Customer_157,Male,67,Phoenix,49,Books_49,Clothing,BookWorm,1,171.15,2024-09-03,Seniors (60-69),171.15
8264,21,Customer_144,Male,27,Chicago,33,Electronics_33,Home Appliances,HomeEssentials,1,133.95,2024-07-10,Young Adults (20-29),133.95
8265,45,Customer_470,Male,26,Los Angeles,83,Books_83,Books,ToyLand,1,80.73,2024-08-28,Young Adults (20-29),80.73
8266,82,Customer_211,Female,52,Houston,47,Toys_47,Clothing,HomeEssentials,5,404.02,2024-08-14,Pre-Seniors (50-59),2020.1
8267,146,Customer_482,Female,18,Chicago,13,Electronics_13,Books,FashionHub,5,516.98,2024-11-27,Teens (<20),2584.9
8268,148,Customer_302,Female,61,Phoenix,11,Electronics_11,Electronics,BookWorm,5,719.31,2024-02-02,Seniors (60-69),3596.5499999999997
8269,98,Customer_338,Female,23,Phoenix,82,Electronics_82,Clothing,HomeEssentials,1,134.06,2024-06-25,Young Adults (20-29),134.06
8270,134,Customer_339,Male,57,Houston,9,Books_9,Books,TechWorld,1,109.14,2024-06-06,Pre-Seniors (50-59),109.14
8271,272,Customer_51,Male,49,New York,31,Home Appliances_31,Clothing,FashionHub,3,443.47,2024-05-24,Pre-Seniors (50-59),1330.41
8272,197,Customer_473,Male,43,Los Angeles,40,Home Appliances_40,Clothing,ToyLand,3,116.39,2024-12-27,Middle-Aged (40-49),349.17
8273,162,Customer_226,Female,22,Phoenix,99,Clothing_99,Toys,HomeEssentials,1,116.46,2024-05-12,Young Adults (20-29),116.46
8274,284,Customer_348,Female,61,Los Angeles,11,Electronics_11,Electronics,BookWorm,1,20.76,2024-04-30,Seniors (60-69),20.76
8275,391,Customer_255,Female,58,Phoenix,54,Toys_54,Books,TechWorld,5,721.04,2024-01-04,Pre-Seniors (50-59),3605.2
8276,307,Customer_246,Male,62,Phoenix,31,Home Appliances_31,Clothing,FashionHub,3,504.77,2024-04-15,Seniors (60-69),1514.31
8277,75,Customer_272,Male,29,Phoenix,62,Books_62,Toys,BookWorm,5,823.28,2024-10-30,Adults (30-39),4116.4
8278,5,Customer_25,Female,44,Phoenix,54,Toys_54,Books,TechWorld,1,50.16,2024-03-28,Middle-Aged (40-49),50.16
8279,61,Customer_201,Female,31,Houston,66,Electronics_66,Toys,ToyLand,3,294.45,2024-08-27,Adults (30-39),883.3499999999999
8280,127,Customer_239,Male,52,New York,67,Toys_67,Books,FashionHub,3,444.37,2024-06-29,Pre-Seniors (50-59),1333.1100000000001
8281,56,Customer_87,Male,44,New York,36,Toys_36,Clothing,HomeEssentials,4,493.53,2024-03-26,Middle-Aged (40-49),1974.12
8282,2,Customer_61,Male,66,Chicago,64,Home Appliances_64,Clothing,HomeEssentials,2,148.83,2024-10-31,Seniors (60-69),297.66
8283,366,Customer_184,Male,67,New York,30,Home Appliances_30,Books,BookWorm,5,152.76,2024-07-15,Seniors (60-69),763.8
8284,405,Customer_498,Female,25,Los Angeles,79,Home Appliances_79,Home Appliances,BookWorm,3,112.89,2024-12-27,Young Adults (20-29),338.67
8285,317,Customer_116,Male,34,Chicago,54,Toys_54,Books,TechWorld,1,133.93,2024-03-06,Adults (30-39),133.93
8286,360,Customer_281,Male,58,Houston,22,Toys_22,Toys,ToyLand,3,74.64,2024-02-10,Pre-Seniors (50-59),223.92000000000002
8287,156,Customer_138,Female,31,Houston,11,Electronics_11,Electronics,BookWorm,4,531.6,2024-05-19,Adults (30-39),2126.4
8288,470,Customer_157,Male,67,Phoenix,3,Electronics_3,Books,BookWorm,5,187.9,2024-09-05,Seniors (60-69),939.5
8289,466,Customer_246,Male,24,Phoenix,88,Toys_88,Electronics,ToyLand,4,749.83,2024-11-16,Young Adults (20-29),2999.32
8290,391,Customer_255,Female,58,Phoenix,5,Books_5,Home Appliances,BookWorm,3,445.1,2024-05-30,Pre-Seniors (50-59),1335.3000000000002
8291,424,Customer_246,Male,38,Los Angeles,67,Toys_67,Books,FashionHub,1,131.68,2024-02-18,Adults (30-39),131.68
8292,22,Customer_14,Female,49,Phoenix,73,Home Appliances_73,Books,BookWorm,3,143.75,2024-12-19,Pre-Seniors (50-59),431.25
8293,179,Customer_411,Female,68,Los Angeles,99,Clothing_99,Toys,HomeEssentials,4,731.16,2024-06-16,Seniors (60-69),2924.64
8294,123,Customer_340,Male,61,New York,1,Home Appliances_1,Books,ToyLand,4,711.47,2024-06-28,Seniors (60-69),2845.88
8295,390,Customer_26,Male,54,New York,57,Clothing_57,Clothing,FashionHub,2,165.2,2024-05-13,Pre-Seniors (50-59),330.4
8296,283,Customer_173,Female,61,New York,5,Books_5,Home Appliances,BookWorm,1,161.09,2024-02-03,Seniors (60-69),161.09
8297,56,Customer_87,Male,44,New York,84,Books_84,Electronics,BookWorm,1,165.97,2024-11-26,Middle-Aged (40-49),165.97
8298,480,Customer_257,Female,25,Houston,50,Electronics_50,Toys,FashionHub,4,659.42,2024-03-10,Young Adults (20-29),2637.68
8299,164,Customer_187,Female,60,Houston,49,Books_49,Clothing,BookWorm,2,244.38,2024-06-06,Seniors (60-69),488.76
8300,1,Customer_367,Male,27,Los Angeles,97,Electronics_97,Toys,TechWorld,3,475.34,2024-02-08,Young Adults (20-29),1426.02
8301,470,Customer_157,Male,67,Phoenix,97,Electronics_97,Toys,TechWorld,2,146.64,2024-10-04,Seniors (60-69),293.28
8302,43,Customer_37,Male,28,Chicago,72,Home Appliances_72,Electronics,ToyLand,5,217.61,2024-05-13,Young Adults (20-29),1088.0500000000002
8303,8,Customer_430,Male,36,Phoenix,54,Toys_54,Books,TechWorld,2,380.79,2024-08-15,Adults (30-39),761.58
8304,166,Customer_82,Male,66,Chicago,37,Toys_37,Toys,TechWorld,3,436.84,2024-08-30,Seniors (60-69),1310.52
8305,475,Customer_473,Male,19,Chicago,3,Electronics_3,Books,BookWorm,4,137.5,2024-06-30,Young Adults (20-29),550.0
8306,208,Customer_403,Male,43,New York,11,Electronics_11,Electronics,BookWorm,3,168.86,2024-09-06,Middle-Aged (40-49),506.58000000000004
8307,234,Customer_452,Female,49,Houston,31,Home Appliances_31,Clothing,FashionHub,2,54.86,2024-05-30,Pre-Seniors (50-59),109.72
8308,213,Customer_270,Female,22,Chicago,23,Home Appliances_23,Home Appliances,BookWorm,4,527.13,2024-01-01,Young Adults (20-29),2108.52
8309,211,Customer_39,Male,20,Houston,65,Clothing_65,Books,ToyLand,1,85.31,2024-03-25,Young Adults (20-29),85.31
8310,413,Customer_20,Male,27,Chicago,81,Clothing_81,Home Appliances,HomeEssentials,4,600.07,2024-12-09,Young Adults (20-29),2400.28
8311,493,Customer_179,Female,55,Chicago,86,Toys_86,Clothing,TechWorld,2,202.77,2024-11-27,Pre-Seniors (50-59),405.54
8312,324,Customer_377,Female,28,Houston,26,Clothing_26,Clothing,BookWorm,3,318.34,2024-08-24,Young Adults (20-29),955.02
8313,407,Customer_147,Male,37,Phoenix,66,Electronics_66,Toys,ToyLand,5,747.67,2024-05-26,Adults (30-39),3738.35
8314,129,Customer_88,Male,51,New York,5,Books_5,Home Appliances,BookWorm,3,578.25,2024-04-20,Pre-Seniors (50-59),1734.75
8315,361,Customer_47,Female,55,Houston,97,Electronics_97,Toys,TechWorld,3,145.75,2024-07-28,Pre-Seniors (50-59),437.25
8316,343,Customer_259,Female,43,Houston,87,Electronics_87,Electronics,ToyLand,5,615.3,2024-04-27,Middle-Aged (40-49),3076.5
8317,58,Customer_481,Female,25,Los Angeles,84,Books_84,Electronics,BookWorm,3,175.22,2024-03-21,Young Adults (20-29),525.66
8318,167,Customer_114,Male,47,New York,79,Home Appliances_79,Home Appliances,BookWorm,1,154.81,2024-08-29,Middle-Aged (40-49),154.81
8319,340,Customer_85,Male,55,Chicago,26,Clothing_26,Clothing,BookWorm,3,101.84,2024-05-12,Pre-Seniors (50-59),305.52
8320,4,Customer_120,Male,28,Houston,60,Books_60,Toys,ToyLand,4,86.94,2024-02-14,Young Adults (20-29),347.76
8321,258,Customer_421,Male,36,Houston,45,Books_45,Clothing,HomeEssentials,3,321.57,2024-10-18,Adults (30-39),964.71
8322,81,Customer_70,Female,63,Los Angeles,72,Home Appliances_72,Electronics,ToyLand,4,138.21,2024-10-27,Seniors (60-69),552.84
8323,111,Customer_402,Male,25,Houston,7,Books_7,Home Appliances,FashionHub,1,129.52,2024-11-10,Young Adults (20-29),129.52
8324,490,Customer_364,Female,64,Los Angeles,93,Electronics_93,Home Appliances,ToyLand,3,376.67,2024-02-05,Seniors (60-69),1130.01
8325,94,Customer_160,Female,53,Los Angeles,21,Home Appliances_21,Electronics,TechWorld,3,481.31,2024-08-23,Pre-Seniors (50-59),1443.93
8326,412,Customer_89,Female,50,Los Angeles,60,Books_60,Toys,ToyLand,2,354.95,2024-03-26,Pre-Seniors (50-59),709.9
8327,472,Customer_335,Female,47,Houston,3,Electronics_3,Books,BookWorm,5,510.29,2024-05-02,Middle-Aged (40-49),2551.4500000000003
8328,170,Customer_446,Male,57,Los Angeles,40,Home Appliances_40,Clothing,ToyLand,1,140.05,2024-04-13,Pre-Seniors (50-59),140.05
8329,470,Customer_157,Male,67,Phoenix,62,Books_62,Toys,BookWorm,5,524.58,2024-08-16,Seniors (60-69),2622.9
8330,218,Customer_212,Female,70,Los Angeles,100,Books_100,Clothing,FashionHub,5,496.6,2024-07-09,Elders (70+),2483.0
8331,89,Customer_132,Male,25,New York,6,Electronics_6,Clothing,HomeEssentials,1,116.2,2024-09-12,Young Adults (20-29),116.2
8332,482,Customer_164,Female,48,Houston,58,Clothing_58,Electronics,TechWorld,3,313.42,2024-11-13,Middle-Aged (40-49),940.26
8333,215,Customer_350,Female,36,Chicago,57,Clothing_57,Clothing,FashionHub,3,590.7,2024-07-30,Adults (30-39),1772.1000000000001
8334,126,Customer_296,Female,39,New York,43,Clothing_43,Home Appliances,HomeEssentials,2,306.39,2024-05-04,Middle-Aged (40-49),612.78
8335,17,Customer_404,Female,64,Los Angeles,80,Toys_80,Clothing,TechWorld,4,624.03,2024-02-08,Seniors (60-69),2496.12
8336,94,Customer_160,Female,53,Los Angeles,93,Electronics_93,Home Appliances,ToyLand,1,98.33,2024-10-23,Pre-Seniors (50-59),98.33
8337,335,Customer_475,Male,51,Chicago,64,Home Appliances_64,Clothing,HomeEssentials,3,502.96,2024-12-31,Pre-Seniors (50-59),1508.8799999999999
8338,51,Customer_95,Female,48,New York,46,Clothing_46,Toys,TechWorld,3,187.27,2024-05-06,Middle-Aged (40-49),561.8100000000001
8339,388,Customer_226,Male,21,Houston,12,Electronics_12,Books,HomeEssentials,5,274.44,2024-12-01,Young Adults (20-29),1372.2
8340,286,Customer_51,Male,29,Houston,82,Electronics_82,Clothing,HomeEssentials,3,121.79,2024-12-05,Adults (30-39),365.37
8341,496,Customer_405,Male,24,Phoenix,37,Toys_37,Toys,TechWorld,4,444.58,2024-07-11,Young Adults (20-29),1778.32
8342,496,Customer_405,Male,24,Phoenix,99,Clothing_99,Toys,HomeEssentials,3,263.56,2024-09-08,Young Adults (20-29),790.6800000000001
8343,28,Customer_282,Female,53,Los Angeles,6,Electronics_6,Clothing,HomeEssentials,2,191.61,2024-02-26,Pre-Seniors (50-59),383.22
8344,118,Customer_448,Female,52,Los Angeles,37,Toys_37,Toys,TechWorld,2,299.97,2024-06-19,Pre-Seniors (50-59),599.94
8345,275,Customer_4,Female,42,Los Angeles,18,Books_18,Clothing,TechWorld,5,93.45,2024-07-20,Middle-Aged (40-49),467.25
8346,306,Customer_381,Female,45,New York,28,Electronics_28,Home Appliances,BookWorm,5,393.01,2024-05-21,Middle-Aged (40-49),1965.05
8347,377,Customer_447,Female,20,Phoenix,57,Clothing_57,Clothing,FashionHub,1,165.53,2024-09-13,Young Adults (20-29),165.53
8348,9,Customer_374,Male,60,Los Angeles,40,Home Appliances_40,Clothing,ToyLand,4,195.85,2024-06-11,Seniors (60-69),783.4
8349,58,Customer_481,Female,25,Los Angeles,54,Toys_54,Books,TechWorld,4,312.75,2024-01-25,Young Adults (20-29),1251.0
8350,229,Customer_316,Female,52,Chicago,93,Electronics_93,Home Appliances,ToyLand,3,255.02,2024-01-22,Pre-Seniors (50-59),765.0600000000001
8351,234,Customer_452,Female,49,Houston,6,Electronics_6,Clothing,HomeEssentials,3,290.55,2024-10-13,Pre-Seniors (50-59),871.6500000000001
8352,158,Customer_375,Female,50,Houston,5,Books_5,Home Appliances,BookWorm,3,258.13,2024-01-05,Pre-Seniors (50-59),774.39
8353,315,Customer_473,Male,32,Phoenix,41,Books_41,Electronics,TechWorld,2,274.51,2024-08-07,Adults (30-39),549.02
8354,1,Customer_367,Male,27,Los Angeles,51,Clothing_51,Home Appliances,BookWorm,1,36.57,2024-06-08,Young Adults (20-29),36.57
8355,337,Customer_463,Female,48,Phoenix,88,Toys_88,Electronics,ToyLand,4,582.47,2024-03-03,Middle-Aged (40-49),2329.88
8356,313,Customer_425,Female,69,New York,15,Books_15,Books,ToyLand,5,637.77,2024-04-24,Elders (70+),3188.85
8357,14,Customer_213,Female,56,Los Angeles,3,Electronics_3,Books,BookWorm,3,597.71,2024-01-22,Pre-Seniors (50-59),1793.13
8358,341,Customer_75,Male,42,Phoenix,37,Toys_37,Toys,TechWorld,4,143.37,2024-10-17,Middle-Aged (40-49),573.48
8359,239,Customer_381,Male,69,Phoenix,71,Electronics_71,Books,BookWorm,5,270.76,2024-01-13,Elders (70+),1353.8
8360,276,Customer_282,Female,59,Chicago,26,Clothing_26,Clothing,BookWorm,5,297.49,2024-05-29,Seniors (60-69),1487.45
8361,397,Customer_431,Male,39,New York,41,Books_41,Electronics,TechWorld,2,368.4,2024-11-04,Middle-Aged (40-49),736.8
8362,71,Customer_339,Male,23,Los Angeles,37,Toys_37,Toys,TechWorld,3,306.13,2024-12-27,Young Adults (20-29),918.39
